124.732345	6.525883
124.75446	6.494494
124.800688	6.479355	
X 19	
124.820523	6.467453
124.849342	6.410082
124.873723	6.362453
124.882585	6.346217	
X 20	
124.824123	8.748676
124.867162	8.707551
124.9135	8.666428
124.966382	8.637216
125.00056	8.612328
125.054582	8.573373	
X 21	
123.947895	8.013183
123.986242	8.042431
124.03123	8.060855
124.078507	8.057625	
X 22	
124.010237	8.086831
124.054162	8.096592
124.098114	8.099858	
X 23	
124.3684	8.124867
124.321309	8.083706
124.280755	8.056623
124.234681	8.034951	
X 24	
123.978762	7.991542
124.024822	8.016462
124.066566	8.021892
124.1105	8.029488
124.170913	8.039256	
X 25	
124.006427	7.947162
124.060122	7.986161
124.105082	8.01108
124.154466	8.029506
124.179733	8.032764	
X 26	
124.131598	7.97861
124.185397	7.992707
124.218267	8.017621
124.253403	8.026297	
X 27	
123.999234	7.828064
124.049731	7.843242
124.092529	7.859499	
X 28	
124.235853	8.017628
124.201939	7.979721
124.154853	7.937477
124.125258	7.917977	
X 29	
124.272171	8.006816
124.199818	7.961314
124.176818	7.941817
124.145043	7.917985
124.115457	7.89632	
X 30	
123.821306	8.057523
123.878362	8.081365	
X 31	
123.894926	8.062966
123.958804	8.032676	
X 32	
124.011359	7.035542
124.041186	6.999825
124.072053	6.978183
124.122778	6.939227
124.162452	6.914341
124.214221	6.888377	
X 33	
124.079884	6.945706
124.140555	6.893761
124.223182	6.848321	
X 34	
124.78583	6.091747
124.79813	6.041948
124.801605	5.999724
124.81167	5.958586
124.837105	5.921785
124.867941	5.907722
124.908655	5.896912
X 35	
124.577092	6.067844
124.622471	5.993157	
X 36	
124.387242	6.257239
124.420426	6.207449
124.48107	6.162
124.518528	6.141444
124.536242	6.111136
124.551857	6.057008	
X 37	
122.999808	8.422062
123.029658	8.380931
123.089144	8.349557
123.137648	8.316013
123.193909	8.267315
123.234764	8.222941	
X 38	
122.957415	8.309445
123.021284	8.281321
123.095054	8.251035
123.150098	8.230486
123.209552	8.20669
123.269047	8.173151	
X 39	
123.024649	8.265082
123.101749	8.227219
123.170069	8.186104
123.253818	8.135251
123.283659	8.096286
123.325545	8.068153
123.338767	8.060579
X 40	
123.36387	8.102814
123.422338	8.051951
123.476406	8.002169
123.5425	7.967549
123.597622	7.928594
123.651635	7.891804	
X 41	
123.653806	7.898301
123.718878	7.845275
123.777388	7.784668
123.846917	7.717569	
X 42	
123.445448	8.045464
123.542373	7.997864
123.59858	7.962158
123.682274	7.924297
123.73408	7.889672
123.789119	7.870205
123.834344	7.832329
123.916939	7.794468
123.985195	7.768511
124.068908	7.726319
124.105257	7.707928
124.173486	7.688467
X 43	
123.097892	7.83745
122.954217	7.762687	
X 44	
122.554439	7.949833
122.49524	7.912998
122.44264	7.875083
122.35936	7.814419
122.312247	7.778672
122.27826	7.758087	
X 45	
122.382581	8.042876
122.314607	8.001706
122.2763	7.962714
122.213808	7.924795	
X 46	
122.390298	7.514527
122.326725	7.472277
122.269765	7.425699
122.227012	7.398615
122.19079	7.386691	
X 47	
122.26809	7.301189
122.217679	7.26544
122.169449	7.234023
122.137669	7.211274
122.104749	7.198269	
X 48	
121.925579	7.200363
121.956482	7.17006
121.976354	7.149497	
X 49	
121.870064	13.449636
121.897926	13.417782
121.925852	13.370755
121.956808	13.335867
122.038726	13.270653	
X 50	
122.289653	11.111522
122.289468	11.155526
122.28004	11.199527
122.269008	11.2587
122.259517	11.317874
122.243838	11.383115
122.23737	11.455947
122.23856	11.539403
122.245975	11.607688
122.247114	11.703283
122.23766	11.753353
122.23766	11.753353	
X 51	
122.059354	10.56214
122.08381	10.607671
122.125256	10.642587
122.166656	10.688125
122.203404	10.741248
122.241698	10.792854
122.276861	10.856598
122.302863	10.900612
122.336441	10.974977
122.351405	11.079682
122.335452	11.21017
122.330607	11.263277	
X 52	
125.122798	10.226121
125.111085	10.264051
125.099398	10.295911
125.092341	10.325497
125.084537	10.349772
125.074368	10.386944
125.067324	10.413495
125.063285	10.458256
125.050044	10.493151
125.032985	10.520457
125.018987	10.552316
125.005746	10.587211
124.989412	10.625139
124.965315	10.677479
124.952928	10.692648	
X 53	
124.955268	10.68582
124.960016	10.655474	
X 54	
124.961575	10.650923
124.967094	10.620578
124.974195	10.58037
124.977413	10.547748
124.984505	10.509816
124.982287	10.487813
X 55	
124.979248	10.477949
124.972469	10.441529
124.963395	10.401315	
X 56	
124.302281	11.562605
124.344039	11.52317
124.388878	11.483736
124.438466	11.413956
124.461745	11.372997	
X 57	
124.487805	11.403354
124.515737	11.354809
124.570042	11.262271
124.594874	11.218277
124.613506	11.183385
124.638396	11.125734
124.69566	11.062027
124.771671	10.936115
124.813538	10.870884
124.838255	10.854203
124.87536	10.822353
124.901681	10.790498
124.911084	10.752567
124.949837	10.694922	
X 58	
124.81201	10.867849
124.777458	10.896873
124.752925	10.931709
124.72404	10.978157
124.698043	11.020251
124.666248	11.076862
124.627314	11.124759
124.594059	11.187176
124.568068	11.227818
124.539195	11.271363	
X 59	
124.464838	11.369963
124.495832	11.325971
124.540729	11.272881	
X 60	
125.124377	10.217017
125.138419	10.174536
125.157045	10.141162	
X 61	
123.74949	12.240654
123.797544	12.169356
123.854815	12.104132
123.905911	12.041939
124.004876	11.952453
124.073083	11.850816	
X 62	
123.810398	12.226263
123.863054	12.159519
123.924991	12.083675
123.993128	11.998729	
X 63	
124.075595	9.604338
124.150885	9.649889
124.218422	9.707576	
X 64	
124.227627	9.716684
124.284458	9.756159
124.347469	9.791084
124.395083	9.824485	
X 65	
124.878835	11.747785
124.89426	11.80287
124.906298	11.865665
124.918252	11.948289
124.924689	12.013285	
X 66	
124.323494	12.433851
124.351595	12.399713
124.370658	12.387603
124.397637	12.354567
124.416787	12.321527
124.443864	12.265357
124.468578	12.238928
124.484369	12.206989
124.511376	12.167343	
X 67	
125.186652	11.41633
125.211445	11.371175
125.231783	11.321612
125.24757	11.290774	
X 68	
125.274488	11.272058
125.348715	11.172945	
X 69	
123.300462	13.173709
123.329697	13.136267
123.358912	13.103231
123.419515	13.052582
123.44423	13.026154	
X 70	
123.448726	13.020648
123.485798	12.981006
123.527324	12.945771
123.567737	12.909435
123.598029	12.886314
123.636173	12.857688	
X 71	
125.124629	11.538582
125.151701	11.483513
125.18551	11.421838	
X 72	
125.166647	11.38658
125.168006	11.329298
125.171551	11.284134
125.182942	11.234568
125.195508	11.171782
125.214802	11.104593	
X 73	
123.675808	10.346091
123.715966	10.370341
123.766161	10.401206
123.806282	10.434269
123.852027	10.459624
123.892157	10.490484	
X 74	
123.907884	10.473967
123.844389	10.414456
123.813261	10.37038
123.750866	10.315276
123.725227	10.295437	
X 75	
123.479284	10.007826
123.461599	9.958248
123.433873	9.903157
123.397366	9.808406
123.370734	9.758825	
X 76	
123.359667	9.73128
123.335281	9.679496
123.330887	9.660768	
X 77	
123.565586	9.962695
123.540119	9.902098
123.500174	9.827174
123.470289	9.753356
123.429378	9.64208
123.418292	9.618942
X 78	
123.716304	10.289926
123.671821	10.230423
123.614005	10.149984
123.605119	10.13566	
X 79	
123.311459	10.291693
123.219988	10.236577
123.135152	10.199089
123.079374	10.16602
123.001322	10.110909
122.936663	10.062414
122.867521	10.01612	
X 80	
123.013585	9.056147
123.011079	9.120038
123.004041	9.198247
123.00264	9.265444
123.001489	9.273154	
X 81	
123.051381	9.110139
123.109358	9.152023
123.145043	9.176272
123.189633	9.210439
123.225253	9.25011	
X 82	
122.885801	9.392079
122.922479	9.446071
122.955811	9.497859
122.991426	9.538632
123.046035	9.583819
X 83	
122.82758	9.940094
122.874786	9.883932
122.917528	9.825565
122.946767	9.787022
122.991732	9.73196
123.025425	9.697825	
X 84	
123.485922	13.217571
123.34697	13.283611
123.268474	13.334252
123.192178	13.393708	
X 85	
122.826545	13.644723
122.95886	13.561056
123.021663	13.51922	
X 86	
121.050923	15.833113
121.055599	15.820217
121.063387	15.799735
121.073505	15.774703
121.082815	15.758774
121.095215	15.74057
121.107618	15.721608
121.119213	15.711749
121.119213	15.711749	
X 87	
121.363833	15.419372
121.356854	15.43075
121.351427	15.439093
121.34833	15.442885	
X 88	
121.346774	15.446678
121.336703	15.46033
121.316582	15.483083	
X 89	
121.315029	15.486117
121.302648	15.499769
121.28872	15.514937
121.276336	15.529347
121.256236	15.546789
121.243108	15.555129	
X 90	
121.238473	15.558162
121.219931	15.571811
121.202896	15.593048
121.188949	15.612768
121.175015	15.629454
121.167265	15.640831	
X 91	
121.123072	15.709854
121.135463	15.693927
121.150947	15.674966
121.154034	15.67345	
X 92	
121.1525	15.671932
121.157943	15.659795
121.165706	15.645383
121.169585	15.638556	
X 93	
121.263114	15.559689
121.288633	15.535421
121.301765	15.526322
121.320305	15.513432
121.333434	15.505092	
X 94	
121.225923	15.612024
121.239877	15.590787
121.258448	15.570309
121.266179	15.563484
X 95	
121.349673	15.489925
121.359749	15.474755
121.375237	15.455035	
X 96	
121.336522	15.503576
121.348899	15.490683	
X 97	
121.371424	15.445929
121.380727	15.431518
121.392332	15.419383
121.414777	15.393597	
X 98	
121.215805	15.637057
121.221248	15.62492	
X 99	
121.171813	15.658283
121.183446	15.63932
121.201263	15.615049
121.208234	15.605948
X 100	
121.576069	14.952104
121.578485	14.927068
121.582473	14.894446
X 101	
121.582486	14.891411
121.584985	14.846649
121.585889	14.814785
121.585889	14.814785	
X 102	
121.492053	15.150088
121.50458	15.101537
121.51707	15.06209
121.541876	15.024166
121.566753	14.96955
121.576085	14.94831	
X 103	
121.633442	14.496154
121.649057	14.446087
121.656881	14.41726
121.675551	14.373263
121.732828	14.306521	
X 104	
121.378573	15.394341
121.403437	15.34276	
X 105	
121.310519	15.459561
121.346109	15.421641
121.36003	15.40799	
X 106	
121.287272	15.492934
121.299717	15.464109	
X 107	
121.370724	15.429238
121.401692	15.391316	
X 108	
121.277946	15.512657
121.285712	15.497486
X 109	
120.850607	16.029913
120.87232	15.995022	
X 110	
120.714889	16.067793
120.674773	16.082951
120.636134	16.113283
120.609851	16.136034
120.581944	16.178509
120.580404	16.178508	
X 111	
120.717989	16.063242
120.736512	16.054145	
X 112	
120.549397	16.225535
120.571123	16.187609	
X 113	
121.048576	15.841837
121.028397	15.878246
121.011299	15.914656
120.989541	15.960169
120.967739	16.016303	
X 114	
120.966154	16.026924
120.952047	16.084579
120.944275	16.101267
X 115	
120.925605	16.145263
120.934956	16.119472
120.939641	16.1043	
X 116	
120.906118	16.383484
120.906233	16.356171
120.907907	16.324307	
X 117	
120.719446	17.548757
120.719842	17.45468
120.712401	17.392464	
X 118	
120.706749	17.271072
120.698062	17.139056	
X 119	
120.497443	17.591155
120.526335	17.680692
120.546106	17.741395
120.56114	17.829409
120.560943	17.876448	
X 120	
120.489792	17.579013
120.476272	17.497069
120.464083	17.465199	
X 121	
120.717067	17.381844
120.715903	17.292318	
X 122	
120.860675	18.150239
120.850978	18.119822
120.821796	18.050689
120.789651	18.01888
120.751996	17.962185
120.728335	17.915173	
X 123	
120.722991	17.912361
120.6827	17.897892
120.650923	17.894266
120.616736	17.882208
120.60085	17.879792	
X 124	
120.713049	18.241177
120.702343	18.170109	
X 125	
120.592184	17.905083
120.638417	17.960506
120.649361	17.974964	
X 126	
120.707426	18.124341
120.694249	18.059295
120.679758	18.015928
120.65786	17.989421	
X 127	
121.012308	16.863387
121.00284	16.788706
120.988501	16.709206
120.98161	16.60321
120.962349	16.530935	
X 128	
120.747313	16.053278
120.781612	16.038838
120.817123	16.026808
120.826921	16.023198	
X 129	
120.814766	16.296607
120.807652	16.243608
120.802923	16.205063
120.805592	16.152068
120.810594	16.125571
120.816809	16.101485	
X 130	
120.820523	16.090646
120.830427	16.061743
120.84029	16.042475
120.84889	16.032843	
X 131	
120.658716	16.185734
120.674689	16.167674
120.702893	16.148413
120.738405	16.136383	
X 132	
120.642668	16.221862
120.656251	16.190551	
X 133	
120.505311	16.754783
120.502719	16.789712
120.502607	16.81621
120.514668	16.855962
120.525521	16.8921
120.533913	16.931851
120.548445	16.965582	
X 134	
120.159299	16.019319
120.179061	15.972353
120.196327	15.93743
120.214795	15.907326
120.249256	15.854343
120.271458	15.808582
120.297364	15.754392	
X 135	
120.313407	15.719469
120.345478	15.653236
120.356645	15.614697
120.375154	15.574957	
X 136	
120.057919	15.265886
120.123969	15.261094
120.150905	15.252673
120.183976	15.239437
120.231745	15.220185
120.24648	15.205737	
X 137	
120.267079	15.250311
120.213196	15.269561	
X 138	
120.172794	15.281589
120.194834	15.274371	
X 139	
120.148278	15.296033
120.164214	15.286404	
X 140	
120.392385	15.538117
120.424084	15.454576
120.448286	15.400094
120.461285	15.378302
X 141	
121.119213	15.469384
121.156261	15.429438
121.19712	15.360431
121.239883	15.276894
121.24924	15.244203
X 142	
121.381566	15.349606
121.365283	15.275128
121.359988	15.218818
121.351195	15.117096
121.351485	15.048074
121.348034	14.991764
121.351943	14.93909	
X 143	
121.527124	14.93916
121.488026	15.028148
121.452722	15.091707
121.397181	15.14436
121.367486	15.189758	
X 144	
121.171961	14.874991
121.168391	14.846836	
X 145	
121.165667	14.836844
121.159328	14.809596
121.154848	14.778716	
X 146	
121.175569	14.894065
121.19935	14.939484
121.210124	15.008511
121.217439	15.023045	
X 147	
121.190939	14.746943
121.218829	14.692463
121.241132	14.650694
121.289328	14.590773	
X 148	
121.534245	14.670791
121.535799	14.739815
121.520871	14.781586
121.496685	14.832435
121.490932	14.885108
121.466754	14.934141
121.451895	14.959565
X 149	
121.597636	14.505525
121.54403	14.536382
121.50702	14.567246
X 150	
121.477417	14.590848
121.414591	14.621701
121.379448	14.647117
121.342461	14.672531
121.33321	14.679793	
X 151	
121.307776	14.588964
121.337425	14.554464
121.357786	14.536308	
X 152	
121.034255	18.294426
121.016578	18.318656
121.005932	18.342888
120.990909	18.362791
120.962713	18.380957
120.95122	18.397399
120.929109	18.431148
120.915786	18.464901
120.913117	18.47269	
X 153	
120.930317	18.561852
120.923418	18.530688
120.91824	18.508181
120.912206	18.48048
120.899253	18.425942
120.897547	18.413823	
X 154	
120.852318	18.30301
120.872431	18.326389
120.892478	18.365348
120.901142	18.394782
120.905478	18.408633	
X 155	
120.818578	18.17662
120.8369	18.207789
120.842961	18.229431
120.838461	18.254531
120.840117	18.278768
120.845317	18.296082
120.854068	18.304742	
X 156	
120.910426	18.485673
120.900862	18.461432
120.887779	18.438056
120.873813	18.415545
120.851064	18.392165
120.844935	18.386969	
X 157	
121.187624	18.601772
121.160448	18.586181
121.134997	18.57838
121.105149	18.571443
121.083213	18.563644
121.04811	18.552378
121.033197	18.546313	
X 158	
121.032347	18.539388
121.007858	18.511679
120.986841	18.494359
120.975468	18.482236
120.954447	18.465781
120.935169	18.45279
120.928158	18.448459	
X 159	
121.058678	18.337716
121.071086	18.312618
121.079079	18.292713
121.093274	18.260692
121.108332	18.232133
121.120791	18.194918
121.151817	18.130877
121.180173	18.074624
121.189989	18.039139
121.205055	18.008849
121.223665	17.971636
121.221131	17.947399
121.234541	17.892872
121.238975	17.883352	
X 160	
121.250239	17.921443
121.28618	17.942231
121.318588	17.967346
121.340503	17.980339
121.360663	17.992465
121.379073	18.00286
121.403627	18.014988
121.447499	18.030586
121.466781	18.042712	
X 161	
121.47555	18.047043
121.509738	18.066965	
X 162	
121.444736	18.06088
121.462256	18.073871
121.471886	18.082531	
X 163	
121.416667	18.04875
121.432455	18.055681	
X 164	
121.325125	17.875596
121.345289	17.886857
121.366325	17.899849
X 165	
121.376852	17.904181
121.403098	17.931891
121.415342	17.945745	
X 166	
122.158001	18.127815
122.110614	18.112215
122.043923	18.089683
121.980719	18.074077
121.968438	18.068879	
X 167	
121.959687	18.06022
121.92994	18.029046	
X 168	
121.898029	18.094819
121.978656	18.146786
122.015432	18.177962
122.052194	18.2126
122.081933	18.245505	
X 169	
121.998024	18.138138
122.040066	18.171047
122.0751	18.19876
122.118921	18.226476
122.148689	18.252456	
X 170	
122.13802	18.281882
122.194057	18.330377	
X 171	
122.090975	18.184917
122.047183	18.150276
122.001656	18.11044
121.935016	18.07579	
X 172	
120.62598	18.421506
120.671515	18.45961
120.715271	18.502907
120.727457	18.53061	
X 173	
120.62784	18.39727
120.683891	18.442303
120.683891	18.442303	
X 174	
120.566585	17.917708
120.606761	17.976585
120.625955	18.009485
120.645091	18.056234
120.669419	18.122029	
X 175	
120.682912	18.257066
120.696753	18.309007
120.715868	18.36095
120.72801	18.399041
120.755919	18.449256
120.762723	18.502926
120.76963	18.532358	
X 176	
120.751407	17.850266
120.782845	17.89702
120.814233	17.955893
120.871896	18.03555	
X 177	
120.747972	17.831222
120.735844	17.789668
120.736077	17.734271
120.734632	17.659829
120.727828	17.60616
120.726231	17.568073	
X 178	
120.86281	18.106525
120.915353	18.149825
120.948607	18.182731
121.01521	18.226037
121.046707	18.258942	
X 179	
121.151295	18.046048
121.114067	18.122206
121.099934	18.139512	
X 180	
121.044877	18.276253
121.069656	18.234715
121.082155	18.187978
121.085794	18.158549	
X 181	
120.85245	16.808135
120.840483	16.728496
120.835501	16.659247
120.853396	16.583082	
X 182	
120.747674	17.066039
120.736954	17.107583
120.721027	17.133545
120.70513	17.152582	
X 183	
120.813494	16.877367
120.788751	16.910249
120.781575	16.94487
120.763811	16.989874	
X 184	
120.751247	17.052191
120.75498	17.000257	
X 185	
120.70176	17.117957
120.703707	17.072947	
X 186	
120.912835	16.240332
120.913031	16.19359
120.920207	16.158969	
X 187	
120.903844	16.288801
120.905769	16.248985	
X 188	
120.887553	16.401322
120.882113	16.441137
120.8731	16.4948
120.858771	16.558848	
X 189	
121.706055	17.982215
121.762157	18.01513
121.79897	18.03765	
X 190	
122.152577	17.954694
122.089453	17.920046
122.066663	17.906187
X 191	
121.765079	17.738142
121.826504	17.758941
121.884371	17.790125
121.926464	17.810916
121.970314	17.831708
122.01237	17.861155
122.026386	17.871547	
X 192	
122.22061	17.239744
122.215054	17.307257
122.204211	17.378232
122.188131	17.440548
122.189881	17.44228
122.172139	17.48209
122.154411	17.518437	
X 193	
122.265883	17.34017
122.271301	17.305549
122.282006	17.267467
122.303286	17.222465
122.333389	17.16881
122.344123	17.123804
122.356636	17.073604
122.351619	17.013011
122.36244	16.94723
122.380263	16.888377
122.40335	16.831258
122.412269	16.8001	
X 194	
121.138866	13.37272
121.143299	13.363201
121.141567	13.357141
121.1416	13.349351	
X 195	
121.118491	13.411664
121.126443	13.40128
121.132649	13.388299
121.135347	13.373585
121.133619	13.366659
121.13453	13.358869
121.138942	13.354543	
X 196	
121.143365	13.34762
121.145166	13.337234
121.151397	13.318193
121.16374	13.308677
121.169027	13.305216	
X 197	
121.172553	13.302621
121.177887	13.287908
121.183222	13.273195
121.186831	13.250691
121.186879	13.239439
121.190477	13.219532	
X 198	
121.188749	13.212606
121.188814	13.197026
121.190677	13.171924
121.189879	13.152881	
X 199	
121.191662	13.146822
121.192671	13.115662
121.194578	13.080173
121.198159	13.064594
121.196477	13.046416
121.199219	13.021315
121.200182	13.001407	
X 200	
121.02372	13.379599
121.041459	13.340655
121.054706	13.32508
121.069732	13.304311
121.076864	13.280078
121.081305	13.268827
121.094628	13.235074
121.101753	13.212571
121.11241	13.185742
121.117817	13.153718
121.133737	13.129488
121.145292	13.098331
121.148832	13.092273
X 201	
121.198442	12.997078
121.18074	13.027367
121.170151	13.037749
121.156883	13.058518
121.149744	13.084483
X 202	
121.219662	12.914641
121.22939	12.89993
121.235599	12.886083
121.24532	12.873103
121.250724	12.841944
121.254326	12.821172
121.275583	12.781363
121.287999	12.754534
121.299503	12.735496
X 203	
121.212566	12.930219
121.218776	12.916372
X 204	
121.196567	12.398089
121.199359	12.360869
121.201244	12.330574
121.201404	12.292488
121.205994	12.245748
121.202494	12.242285
X 205	
121.462322	12.518511
121.452514	12.552266
121.444489	12.579961
121.434724	12.603328
121.422327	12.625829
121.403753	12.654386
121.400209	12.661309
X 206	
121.191272	12.40328
121.225449	12.425799
121.253489	12.444853
121.290316	12.463911
121.318324	12.490755
121.318324	12.490755
X 207	
121.313801	12.730522
121.322661	12.713214
121.342985	12.686388
X 208	
121.379867	12.692462
121.393125	12.67429
X 209	
121.335031	12.488165
121.358608	12.523664
121.387428	12.566089
121.403151	12.588601
X 210	
121.369901	16.357873
121.412944	16.379134
121.485218	16.40951
121.55287	16.439885
121.603622	16.459631
121.652821	16.482411
X 211	
120.796992	18.157257
120.798736	18.108701
X 212	
120.801894	18.090494
120.795974	18.032831
X 213	
120.673335	18.257355
120.721178	18.23613
120.745914	18.214897
120.769072	18.202767
X 214	
120.778353	18.193666
120.81232	18.175471
120.86635	18.14818
X 215	
120.70226	17.056361
120.699409	17.001734
X 216	
120.506209	16.422018
120.512549	16.379534
120.515783	16.343118
120.529826	16.300637
120.534575	16.270292
120.554735	16.238435
X 217	
120.458553	16.764927
120.4587	16.730028
120.463475	16.693612
120.465194	16.651126
120.468408	16.619263
X 218	
120.505896	16.49637
120.50759	16.459953
120.509207	16.441745
X 219	
120.496194	16.605617
120.500975	16.567685
X 220	
120.505711	16.540374
120.507437	16.49637
X 221	
120.49571	16.720938
120.497416	16.681487
120.50212	16.661762
120.503826	16.622311
X 222	
120.800272	16.094381
120.761614	16.129266
120.746133	16.147468
120.725979	16.177808
120.722822	16.196015
X 223	
120.929915	16.402461
120.932849	16.437362
120.937324	16.472263
120.940322	16.49199
120.946413	16.508684
120.960214	16.523863
X 224	
121.667869	16.01734
121.736973	16.068959
X 225	
122.269607	16.52135
122.220626	16.446978
122.18547	16.381717
122.160988	16.342256
122.128811	16.301274
122.098213	16.251188
122.042954	16.204127
121.983036	16.166169
121.932431	16.111523
X 226	
121.806172	16.097816
121.887586	16.152474
121.939833	16.182843
121.972106	16.201064
X 227	
122.074793	16.32553
122.126926	16.383211
122.172923	16.43482
122.218862	16.500086
X 228	
120.13428	15.301286
120.103401	15.317965
120.081777	15.331613
120.061636	15.358917
120.052304	15.380157
X 229	
121.660089	14.386914
121.663348	14.344428
121.668161	14.298909
121.669855	14.262492
121.677901	14.180557
121.681327	14.09862
121.690856	14.030342
X 230	
121.212915	12.934983
121.208217	12.95319
121.206632	12.963811
X 231	
121.042532	16.913104
121.05469	16.95256
121.063792	16.985946
121.069769	17.029953
X 232	
121.105186	17.033002
121.140445	17.073985
121.189567	17.114974
121.220223	17.151403
X 233	
121.268547	17.382064
121.235238	17.243969
121.221667	17.174164
X 234	
121.104466	17.204465
121.162722	17.271253
121.194829	17.328926
121.226949	17.383565
121.253022	17.410888
X 235	
121.240287	17.875201
121.254336	17.831202
121.296113	17.787215
121.322428	17.756878
X 236	
120.966304	17.090607
120.942027	17.002589
120.923949	16.90547
120.907215	16.855389
X 237	
121.330162	17.749294
121.326198	17.593002
X 238	
121.438255	17.687124
121.370743	17.623368
121.307853	17.559613
X 239	
121.256032	17.42758
121.275822	17.483731
121.289603	17.503462
121.34637	17.558111
121.412329	17.624902
X 240	
120.947174	17.243854
120.991675	17.284841
121.036195	17.321276
121.099251	17.345579
121.186897	17.383549
121.23306	17.395706
X 241	
125.885119	8.673311
126.030461	8.612738
126.16265	8.543498
X 242	
126.255033	8.530543
126.382735	8.482956
X 243	
122.299253	13.980474
122.302872	13.977011
122.305307	13.974567
122.307465	13.972462
122.309761	13.969815
122.310109	13.969408
X 244	
122.310458	13.969746
122.313241	13.966759
X 245	
122.31324	13.966149
122.318739	13.961463
X 246	
122.319922	13.960241
122.321384	13.959154
X 247	
122.320056	13.957124
122.324301	13.952915	
X 248	
122.324928	13.952304
122.328198	13.948571
X 249	
122.329102	13.947485
122.338011	13.939743
X 250	
122.330213	13.944502
122.35395	13.925075
122.358195	13.921272
X 251	
122.347132	13.933423
122.350126	13.931384
122.352771	13.929075
122.355764	13.926629
122.357574	13.924796
122.361958	13.920722
X 252	
122.361048	13.918014
122.367588	13.910277
122.373433	13.904167
122.378096	13.899754
122.381156	13.895818
122.383592	13.893509
122.387489	13.889571
122.390552	13.88699
122.392709	13.885021
122.393475	13.884274
X 253	
122.395075	13.882577
122.399251	13.878774
X 254	
122.402244	13.876194
122.410456	13.868046
122.411291	13.867164
X 255	
122.361609	13.920249
122.367316	13.914884
122.372048	13.910267
122.37518	13.907212
X 256	
122.375528	13.906805
122.382072	13.901642
122.386387	13.897907
122.392931	13.89315
122.400379	13.886699
122.403719	13.883168
X 257	
122.404137	13.882897
122.406711	13.879842
X 258	
122.407477	13.879163
122.414436	13.872238
122.415062	13.871424
X 259	
122.415897	13.870609
122.417775	13.868234
122.423758	13.861108
122.425149	13.859479
122.43343	13.850586
X 260	
122.434124	13.848891
122.438925	13.843732
122.439412	13.843121
X 261	
122.439829	13.842036
122.444629	13.836335
X 262	
122.445116	13.83586
122.454159	13.824662
122.459378	13.819163
122.459865	13.818756
X 263	
122.460701	13.818483
122.462163	13.816854	
X 264	
122.463416	13.816242
122.469609	13.809657
X 265	
122.469956	13.808708
122.4726	13.805924
X 266	
122.473297	13.805787
122.478515	13.799679
122.48464	13.794382
122.484988	13.793974
X 267	
122.485474	13.792618
122.493967	13.786096
122.497935	13.782701
122.506498	13.776517
X 268	
122.295562	13.982514
122.251024	14.027052
X 269	
122.598669	13.500189
122.59366	13.506031
X 270	
122.592682	13.50672
122.589413	13.510637
X 271	
122.589345	13.51098
122.585375	13.515037
X 272	
122.582941	13.51806
122.580641	13.520193
X 273	
122.580865	13.521835
122.580029	13.522729
X 274	
122.578903	13.522392
122.577578	13.523562
X 275	
122.579751	13.523072
122.574806	13.52823
X 276	
122.598385	13.49978
122.605405	13.490643
X 277	
122.605394	13.489274
122.615265	13.476701
X 278	
122.604956	13.487291
122.595489	13.497671
X 279	
122.592272	13.49933
122.589705	13.503312
122.585667	13.507712
122.583447	13.511076
122.581852	13.513548
122.578728	13.51808
122.57184	13.526122
X 280	
122.570024	13.527362
